1.396136678488701932e-12,1.270434513999999959e+00
1.000000000538009762e-03,1.195583341999999938e+00
1.999999999679882845e-03,1.125958923000000000e+00
3.000000000261383859e-03,1.061196097999999921e+00
4.000000000123070908e-03,1.000955212000000039e+00
4.999999999984757956e-03,9.449203348000000391e-01
5.999999999846444138e-03,8.927976021000000317e-01
6.999999999708132054e-03,8.443136745999999526e-01
8.000000000289633068e-03,7.992143041999999475e-01
9.000000000007358017e-03,7.572630000000000194e-01
9.541891836804193908e-03,7.572630000000000194e-01
1.026170652421395588e-02,7.301409755000000112e-01
1.098152121162371958e-02,7.047619402000000477e-01
1.170133589903348155e-02,6.810442263000000551e-01
1.242115058644324525e-02,6.589061660999999681e-01
1.314096527385300722e-02,6.382660919999999516e-01
1.386077996126277093e-02,6.190423361000000346e-01
1.458059464867253116e-02,6.011532307000000408e-01
1.530040933608229486e-02,5.845171082000000240e-01
1.602022402349205510e-02,5.690523007000000133e-01
1.674003871090182227e-02,5.546771405000000543e-01
1.745985339831158251e-02,5.413099598999999706e-01
1.817966808572134621e-02,5.288690912000000299e-01
1.889948277313110644e-02,5.172728666999999447e-01
1.961929746054087015e-02,5.064396185999999744e-01
2.033911214795063385e-02,4.962876790999999899e-01
2.105892683536039756e-02,4.867353805999999894e-01
2.177874152277016126e-02,4.777010554000000186e-01
2.249855621017991802e-02,4.691030355999999957e-01
2.321837089758968520e-02,4.608596535000000216e-01
2.393818558499944543e-02,4.528892414999999838e-01
2.465800027240921261e-02,4.451108503999999799e-01
2.537781495981897284e-02,4.374771973000000092e-01
2.609762964722873307e-02,4.299883729999999793e-01
2.681744433463850025e-02,4.226480286000000031e-01
2.753725902204826048e-02,4.154598152999999794e-01
2.825707370945802072e-02,4.084273842999999737e-01
2.897688839686778789e-02,4.015543867999999961e-01
2.969670308427754812e-02,3.948444741000000091e-01
3.041651777168731530e-02,3.883012972000000063e-01
3.113633245909707553e-02,3.819285074000000058e-01
3.185614714650683577e-02,3.757297560000000258e-01
3.257596183391660294e-02,3.697075676000000088e-01
3.329577652132636317e-02,3.638569406000000117e-01
3.401559120873613035e-02,3.581697886999999914e-01
3.473540589614589058e-02,3.526380163000000234e-01
3.545522058355564388e-02,3.472535278000000170e-01
3.617503527096541105e-02,3.420082278000000087e-01
3.689484995837517128e-02,3.368940205000000021e-01
3.761466464578493846e-02,3.319028104000000257e-01
3.833447933319469869e-02,3.270265018999999884e-01
3.905429402060446586e-02,3.222569994999999743e-01
3.977410870801423304e-02,3.175863057000000156e-01
4.049392339542397939e-02,3.130089846999999925e-01
4.121373808283374657e-02,3.085223442000000205e-01
4.193355277024350680e-02,3.041238265000000274e-01
4.265336745765327398e-02,2.998108738999999967e-01
4.337318214506303421e-02,2.955809287000000229e-01
4.409299683247280138e-02,2.914314331999999785e-01
4.481281151988256162e-02,2.873598297000000135e-01
4.553262620729232879e-02,2.833635603999999919e-01
4.625244089470208902e-02,2.794400677000000166e-01
4.697225558211184232e-02,2.755867947999999790e-01
4.769207026952160949e-02,2.718027317000000220e-01
4.841188495693137667e-02,2.680915276999999985e-01
4.913169964434113690e-02,2.644577061000000229e-01
4.985151433175089714e-02,2.609057899000000180e-01
5.057132901916066431e-02,2.574403026000000039e-01
5.129114370657043148e-02,2.540657672000000145e-01
5.201095839398018478e-02,2.507867071000000059e-01
5.273077308138995195e-02,2.476076453999999927e-01
5.345058776879971218e-02,2.445331054999999865e-01
5.417040245620947242e-02,2.415676105000000018e-01
5.489021714361923959e-02,2.387157782000000061e-01
5.561003183102900677e-02,2.359839099000000107e-01
5.632984651843876006e-02,2.333797542000000114e-01
5.704966120584852723e-02,2.309111071999999931e-01
5.776947589325829441e-02,2.285857648000000075e-01
5.848929058066806158e-02,2.264115231000000117e-01
5.920910526807781488e-02,2.243961781000000100e-01
5.992891995548758205e-02,2.225475255999999902e-01
6.064873464289733535e-02,2.208733618000000010e-01
6.136854933030709558e-02,2.193814826000000107e-01
6.208836401771686275e-02,2.180796838999999876e-01
6.280817870512662993e-02,2.169710740999999943e-01
6.352799339253639710e-02,2.160413714999999957e-01
6.424780807994615039e-02,2.152722629999999915e-01
6.496762276735591757e-02,2.146454349999999955e-01
6.568743745476568474e-02,2.141425744000000075e-01
6.640725214217543804e-02,2.137453676999999941e-01
6.712706682958520521e-02,2.134355017000000021e-01
6.784688151699497238e-02,2.131946630999999870e-01
6.856669620440473956e-02,2.130045383999999986e-01
6.928651089181450673e-02,2.128468145000000089e-01
7.000632557922427390e-02,2.127035599000000055e-01
7.072614026663401332e-02,2.125657418999999937e-01
7.144595495404376662e-02,2.124332878999999896e-01
7.216576964145353379e-02,2.123065198000000098e-01
7.288558432886330096e-02,2.121857592999999986e-01
7.360539901627306814e-02,2.120713284999999892e-01
7.432521370368282143e-02,2.119635491000000094e-01
7.504502839109258860e-02,2.118627431000000005e-01
7.576484307850235578e-02,2.117692322999999988e-01
7.648465776591212295e-02,2.116833385999999928e-01
7.720447245332187625e-02,2.116053837000000104e-01
7.792428714073164342e-02,2.115354342000000110e-01
7.864410182814141059e-02,2.114727409000000113e-01
7.936391651555116389e-02,2.114163927000000109e-01
8.008373120296093106e-02,2.113654785000000091e-01
8.080354589037069823e-02,2.113190870999999971e-01
8.152336057778046541e-02,2.112763072000000131e-01
8.224317526519023258e-02,2.112362277000000010e-01
8.296298995259998588e-02,2.111979372999999993e-01
8.368280464000975305e-02,2.111605249000000073e-01
8.440261932741949247e-02,2.111230793999999966e-01
8.512243401482925964e-02,2.110847349999999956e-01
8.584224870223902681e-02,2.110451288000000092e-01
8.656206338964879399e-02,2.110042092999999952e-01
8.728187807705856116e-02,2.109619296999999949e-01
8.800169276446832833e-02,2.109182431000000135e-01
8.872150745187808163e-02,2.108731027999999896e-01
8.944132213928784880e-02,2.108264618000000035e-01
9.016113682669760210e-02,2.107782733999999936e-01
9.088095151410736927e-02,2.107284908000000012e-01
9.160076620151713644e-02,2.106770671000000039e-01
9.232058088892690362e-02,2.106239551000000099e-01
9.304039557633667079e-02,2.105690886000000095e-01
9.376021026374642409e-02,2.105123718999999949e-01
9.448002495115617738e-02,2.104537065000000040e-01
9.519983963856594456e-02,2.103929944000000052e-01
9.591965432597571173e-02,2.103301371000000086e-01
9.663946901338547890e-02,2.102650365000000021e-01
9.735928370079523220e-02,2.101975943000000124e-01
9.807909838820499937e-02,2.101277121000000025e-01
9.879891307561475267e-02,2.100552917999999880e-01
9.951872776302451984e-02,2.099802349999999873e-01
