0.000000000000000000e+00,1.613718234000000017e-12
1.000000000000000021e-03,1.606671329000000092e-12
2.000000000000000042e-03,1.599636823000000086e-12
3.000000000000000062e-03,1.592596528999999987e-12
4.000000000000000083e-03,1.585532583999999999e-12
5.000000000000000104e-03,1.578427447000000007e-12
6.000000000000000125e-03,1.571263905999999952e-12
7.000000000000000146e-03,1.564025081999999914e-12
8.000000000000000167e-03,1.556694437000000057e-12
8.999999999999999320e-03,1.549255780000000032e-12
1.000000000000000021e-02,1.541693285000000025e-12
1.099999999999999936e-02,1.533989899999999952e-12
1.200000000000000025e-02,1.526122653999999953e-12
1.299999999999999940e-02,1.518067568000000047e-12
1.400000000000000029e-02,1.509801294999999989e-12
1.499999999999999944e-02,1.501301153000000038e-12
1.600000000000000033e-02,1.492545159000000082e-12
1.700000000000000122e-02,1.483512069999999950e-12
1.799999999999999864e-02,1.474181425000000101e-12
1.899999999999999953e-02,1.464533587000000088e-12
2.000000000000000042e-02,1.454549793000000003e-12
2.100000000000000130e-02,1.444214451000000076e-12
2.199999999999999872e-02,1.433521809000000082e-12
2.299999999999999961e-02,1.422469003999999999e-12
2.400000000000000050e-02,1.411053801000000072e-12
2.500000000000000139e-02,1.399274607999999932e-12
2.599999999999999881e-02,1.387130486000000094e-12
2.699999999999999969e-02,1.374621171000000051e-12
2.800000000000000058e-02,1.361747080000000100e-12
2.900000000000000147e-02,1.348509327000000028e-12
2.999999999999999889e-02,1.334909731000000069e-12
3.099999999999999978e-02,1.320951922999999903e-12
3.200000000000000067e-02,1.306644551999999912e-12
3.300000000000000155e-02,1.291997823999999935e-12
3.400000000000000244e-02,1.277022365999999986e-12
3.500000000000000333e-02,1.261729209999999944e-12
3.599999999999999728e-02,1.246129779999999976e-12
3.699999999999999817e-02,1.230235876000000027e-12
3.799999999999999906e-02,1.214059654000000053e-12
3.899999999999999994e-02,1.197613613000000033e-12
4.000000000000000083e-02,1.180910570999999917e-12
4.100000000000000172e-02,1.163970703000000043e-12
4.200000000000000261e-02,1.146841852999999951e-12
4.299999999999999656e-02,1.129576865000000047e-12
4.399999999999999745e-02,1.112226246999999947e-12
4.499999999999999833e-02,1.094838122000000031e-12
4.599999999999999922e-02,1.077458191999999957e-12
4.700000000000000011e-02,1.060129732000000071e-12
4.800000000000000100e-02,1.042893588000000048e-12
4.900000000000000189e-02,1.025788204000000060e-12
5.000000000000000278e-02,1.008849652999999993e-12
5.099999999999999672e-02,9.921156527000000460e-13
5.199999999999999761e-02,9.756369786000000286e-13
5.299999999999999850e-02,9.594647635999999205e-13
5.399999999999999939e-02,9.436465607000000144e-13
5.500000000000000028e-02,9.282265258999999586e-13
